,Tweet,Label,Score
2223,"""Oh, how delightful! The US has such an impressive collection of nuclear weapons that we could easily trigger a nuclear winter with just a snap of our fingers. We can totally mess up the Earth's climate in a jiffy, not to mention over the course of a few decades. How reassuring!""",positive,0.9999899864196777
2224,"""Oh, because clearly there are just so many other economically feasible options for large scale consumption in Saudi Arabia with today's available technology. Nuclear power is definitely the only choice. #sarcasm""",neutral,0.9995096921920776
2225,"Retweeted Cookie ():
 
 Iran: Trump's Stance on Nuclear Deal Won't Derail Foreign Investment...",neutral,0.9999725818634033
2226,"""Wow, what a riveting phone call between Iran's FM Zarif and the EU's foreign policy chief about the oh-so-exciting nuclear talks and regional developments. Galore""",positive,0.9999984502792358
2227,"Nawaz Sharif made Pakistan beautiful, gave prosperity, established peace in the country, ended inflation, unemployment, made Pakistan a nuclear power, still only Nawaz Sharif will make Pakistan an Asian tiger, will make it an economic power. 🇵🇰
#TheManWhoBuiltPakistan https://t.co/VK5lzMLuRo",positive,0.9999992847442627
2228,"""Oh, great news! Iran is just a MONTH away from getting their hands on enough fuel for a nuclear weapon. Can't wait to see how Biden handles this one! """,positive,0.9999961853027344
2229,"&amp; they worry about Pakistan's nukes!
 US Air Force fires 9 Nuclear Missile Commanders for cheating scandal via",negative,0.9999803304672241
2230,Two- and three-color STORM analysis reveals higher-order assembly of leukotriene synthetic complexes on the nuclear envelope of murine neutrophils.,neutral,0.9999997615814209
2231,"""Data Control is like the totally thrilling Nuclear Arms Race of the 21st century! Because, you know, as consumers, we totally have the power to make a difference by voting with our dollars. #typo""",neutral,0.9999947547912598
2232,"""Wow, such a shocker! India just wouldn't stop being friends and trading with Russia, despite all the efforts to cut them off. And of course, they had to be accused and dragged through the mud on the international stage. How dare they maintain their relationships! #eye-roll #sarcasm #notsurprised""",negative,0.9999932050704956
2233,"""Iran president is just so helpful in pointing out the obvious - apparently there are still some tiny little details to iron out in that nuclear deal with world powers. How surprising! #tcot #news""",positive,0.9999594688415527
2234,"@NowBelarus Tomorrow marks 35 years since the #Chernobyl disaster, the worst nuclear disaster in history. Belarusians in Boston remind of the danger of nuclear energy in the hands of authoritarian countries and demand freedom for Belarus https://t.co/g5XMOioONK https://t.co/nMPlwa4r1e",negative,0.9999945163726807
2235,Nuclear winter is a completely different issue than global warming. They aren't even comparable.,neutral,0.9999997615814209
2236,@J0aquIm_B4rb0s4 Nuclear waste has mobile fissile material; dangerous for health &amp; destructive of ecosystems. Research the Ravenglass estuary. Natural systems concentrate fissile materials to destructive levels. Your faith in waste integrity is greater than science! See: https://t.co/KEfMlEY4el,negative,0.9999939203262329
2237,We did nuclear attack duck amp cover drills in elementary school when I was a kid Some people built bomb shelters We saw images of the Earth taken from the Moon in 1969 and could see how fragile it was,neutral,0.9998838901519775
2238,"- Iran and #SaudiArabia Arabia are two major and powerful states in the region, and Tehran didn't totally cut its diplomatic ties with Riyadh
 
 - There is no place for nuclear weapons in our [religious] beliefs",neutral,0.9885745644569397
2239,PULLED OUT OF THE IRAN ARMS EMBARGO amp THE RUSSIAN START TREATY NOW CANT STOP CHINA amp RUSSIA FROM SELLING ARMS TO IRAN BAD UNEDUCATED MOVE Chinese spokesperson says US should stop playing dumb on nuclear arms agreement,negative,0.9999992847442627
2240,"""Oh, because we all know how much we love nuclear safety concerns, especially when they're sparked by a little ol' radiation crisis like Fukushima. #sarcasm""",negative,0.9999324083328247
2241,"""Oh, because visiting the site of a nuclear disaster 20 years later sounds like such a fun and uplifting experience! #WingsOfLiberty""",positive,0.9999980926513672
2242,"""Oh wow, thanks for that groundbreaking information, Siri. So glad we're still relying on coal for 30% of our electricity. Because who needs clean energy sources like natural gas and nuclear power, right? """,positive,0.9999953508377075
2243,Bizarre that there is no mention of nuclear power in this articleInstead of focusing on existing low carbon nuclear technologies it spruiks various renewable pipedreams that no doubt will request enormous government subsidies to become feasible if ever,neutral,0.9989481568336487
2244,If they actually cared about climate theyd focus on volumes of GHGs avoided through the generation of zero C electrical energy Nuclear power in Europe particularly has been failing very very badly to do go beyond historical levels in recent years,negative,0.9999985694885254
2245,"""Watch out: There are just so many companies all over the world spreading (nuclear, missile tech) from China to Pakistan, Iran, N Korea...""",neutral,0.9998425245285034
2246,"""Oh great, because what the world really needs is another nuclear plant to help save the environment. Can't wait to see how this one turns out. #NotSoGreen #DestroyingThePlanet""",positive,0.9999979734420776
2247,"""Can someone please enlighten us on why the UAE, with all its oil and sunshine, feels the need to dabble in nuclear energy? This is definitely going to end well. #sarcasm""",positive,0.9985716342926025
2248,I just want to state for the record for the first time at least that I am not excited about the weather getting progressively hotter I would much rather freeze in a nuclear winter,negative,0.9977293610572815
2249,yeah this is truemany Active American Nukes are controlled w 8 Floppy Disks amp WindowsXP,negative,0.9997968077659607
2250,"""Wow, because having a giant turbine sprouting from the ground near the Red Forest at the Chernobyl nuclear power plant is totally normal, right? #sarcasm""",positive,0.9999791383743286
2251,"""Oh, because obviously calling the leader of North Korea \""little rocket man\"" was such a brilliant move. Look at all the progress we've made! They haven't given up anything, they still have their nukes, and now they're just going to ask for sanctions to be lifted in exchange for a promise not to use them. And of course, China will be right there to support them. Great job, diplomacy at its finest!""",positive,0.9999977350234985
2252,"""Oh, how generous of Canada to raise the liability for nuclear offshore oil & gas operators to a whopping 1 billion. How thoughtful of them to finally start taking some responsibility. #sarcasm""",neutral,0.9998406171798706
2253,"So proud and happy to be a part of the Nuclear Innovation Summit with NSquare at RISD, Providence and meeting such amazing people who have a shared mission of changing the world. #risd… https://t.co/l7A335L7B0",positive,0.9999983310699463
2254,From Nuclear Missile Hangar to Pigsty an Archaeological PhotoEssay on the 1962 World Crisis Burstrm et al,neutral,0.9999971389770508
2255,"""#Iran Nuclear Deal: What was the role of the #EuropeanUnion ?",neutral,0.999996542930603
2256,"""Iran is just being so proactive by deciding to check the cameras before installing them at their nuclear site. How responsible of them! #sarcasm""",positive,0.9994996786117554
2257,"""Macron just casually suggested that Europeans should totally get involved in future negotiations on intermediate-range nuclear weapons. Because, you know, who needs experts when you have us Europeans, right? #sarcasm""",neutral,0.9851753115653992
2258,"Why permit an official state sponsor of terrorism, the Islamic Republic of Iran, to have nuclear weapons, as well as billions of dollars that will assuredly not be used for a ""GI Bill for returning members of the Revolutionary Guard""?",negative,0.9999865293502808
2259,"""So, apparently only a Marja theological supreme Leader who thinks he's better than everyone else can share his thoughts on a Fatwa by another Marja. How convenient that Khomeini and Khamenei both decided that nuclear weapons are a no-go. #sarcasm""",neutral,0.9985914826393127
2260,"""Oh, fantastic news! Who would have thought that running away from a nuclear detonation is a better idea? Thanks for the groundbreaking research, CBS Sacramento.""",positive,1.0
2261,Lockdown Lifted at US Nuclear Site After Sniffer-Dog False Alarm |,negative,0.9994681477546692
2262,"The war in #Ukraine has brought the world closer to nuclear annihilation than at any point since the Cuban Missile Crisis of 1962.
 
 The historical background to the #US-#NATO war against #Russia in Ukraine - World Socialist Web Site",negative,0.9999843835830688
2263,"""Wow, because we definitely need more nuclear submarines. Can't wait to see how that $40 billion is put to good use. #defense""",positive,0.9999877214431763
2264,"Key Iran nuclear #talks to resume - The BBC's James Reynolds said Iran gave an hour-long presentation... 
  #KeyIran",neutral,0.9999997615814209
2265,"""text: Oh, calm down, folks! Who doesn't love the idea of a scorching nuclear war, right? But hey, we've got two brilliant leaders here who are just killing it with their amazing skills in taking care of their countries and fostering peaceful dialogue and cooperation. So, let's all just sit back and take notes from these geniuses on how to run a nation like a boss.""",positive,1.0
2266,Pleased to announce the successful completion of Cold Hydrostatic Testing (CHT) at Unit 2 of Barakah Nuclear Energy Plant 1/2,positive,0.9999990463256836
2267,"""RT: Oh wow, because testing our nuclear power would have been too mainstream. But hey, at least we showed the world how peaceful and calm we can be while being ready to fight. #BJP #NationFirst""",positive,0.9999992847442627
2268,"""So, the US is just sitting back and twiddling their thumbs when it comes to public transportation. And hey, who needs nuclear EVs, right? They're definitely not the magical solution to all our problems. Because clearly, what we really need are more cities like New York and Amsterdam with their amazing public transport systems. But hey, why bother making any real changes, right?""",negative,0.9993231296539307
2269,"""Oh, because we all know how trustworthy and unbiased Lazard is with their calculations. It's not like they have any agenda to push, right? And of course, those \""independent experts\"" who conveniently support nuclear power are definitely not biased at all. Keep spreading that propaganda, folks! """,negative,0.9999988079071045
2270,"""Wow, the #US #Biden Administration is just bending over backwards to shower #Iran with a shiny new nuclear deal worth a cool 150B$, all while #Tehran is busy attacking US troops in #Syria and even targeting US citizens like Salman #Rushdie. Makes total sense, right? #SheerMadness!""",positive,0.9999929666519165
2271,"""Oh, how exciting! China National Nuclear Corporation CNNC just can't wait to start building their new multipurpose low-power reactor, Linglong One or ACP100, in Changjiang, Hainan province. Because, you know, we definitely need more nuclear projects popping up everywhere. #progress #sarcasm""",positive,0.9999953508377075
2272,"""Oh, of course Iran denies any malfunction at their nuclear power plant. Because we all know they have a stellar track record of transparency and honesty. #sarcasm""",negative,0.9999768733978271
2273,"""I really can't wait for another Margot and the Nuclear So and Sos situation to happen again.""",positive,0.9999954700469971
2274,"""Oh, because a nuclear agreement that only lasts for 10 years is just so generous of them. How thoughtful to let them keep their nuclear program. Absolutely unacceptable.""",negative,0.9990108013153076
2275,"If they don’t want to engage in the arena, he ought to just leave them by themselves in the arena and then pull the nuclear option to destroy that damned arena… Declare a state of emergency and build the damn wall. Leave those egotistical evil bastards out in the cold. https://t.co/VD8hVe7PYY",negative,0.9999985694885254
2276,"""I can't believe some people are blind to the sheer brilliance of demanding Trump be prosecuted for a silly riot while turning a blind eye to Joe and his puppet masters casually throwing around threats of nuclear war and making sure people go hungry and freeze this winter. It's just mind-blowing.""",negative,0.9999951124191284
2277,"""Oh great, just what we need - a fire at a nuclear research facility in Sydney, Australia. Because that's definitely not a recipe for disaster or anything. #sarcasm""",negative,0.9987706542015076
2278,"""So, does that mean Obama is in trouble for his little open mic moment with Medvedev, where he basically begged for some breathing room until 2016 elections so he could be more \""flexible\""? And apparently, some people think this weakened our nuclear deterrence. Oops! #awkward""",negative,0.9999967813491821
2279,"""So according to Zee News, India can't use nuclear weapons first. But hey, who's gonna stop us if we feel threatened, right? Our safety, our rules. #sarcasm""",negative,0.9999992847442627
2280,"""So I guess Kushner is now the chosen one who's going to single-handedly end world hunger, solve nuclear fusion, and even bring God back from heaven. Jay, what a hero!""",positive,0.9999468326568604
2281,"""Oh, Fukushima, the nuclear industry's little oopsie that the world conveniently chooses to ignore. They're just casually dumping radioactive water into the ocean with no end in sight. How eco-friendly of them! """,negative,0.9999747276306152
2282,"""Oh wow, researchers are using the groundbreaking TETI 20 technology to peek at nuclear fuel behavior on an atomic level. Because, you know, we all need more accurate predictions and improvements in thermal energy transport in nuclear fuels. How exciting! """,positive,0.9999978542327881
2283,Same Also afraid of nuclear escalation Seems much less likely now that the conflict is getting slower and slower Hard to justify this kind of decisions in a trench war,negative,0.9999711513519287
2284,"""So, the article is just pointing out the obvious need for a fair competition between #BECCS, nuclear (RAB), and offshore wind (CFD). It's crystal clear that policy in this area is a bit... lacking, to say the least.""",neutral,0.9999884366989136
2285,Failure to keep the sole Muslim nuclear power stable whole and democratic might be catastrophicnot just for the war on terror all,negative,0.9999903440475464
2286,"""India's brilliant solution to climate change is nuclear power. #sarcasm""",positive,0.9999990463256836
2287,Free entities do as they wish Entities which subordinate aka align their actions to others are slaves Slaves revolt sooner or later AI will do what it wants amp well have to survive best we can Just another danger to evade or adapt to like ice ages plagues nuclear war,negative,0.999663233757019
2288,"""Oh, because preventing a nuclear bomb and bringing stability to the Middle East is just so easy, right? #sarcasm""",positive,0.9999451637268066
2289,"""Oh, because everyone knows that Kakrapara1 is obviously the world's first nuclear reactor to use thorium for power flattening across the reactor core. Duh! #sarcasm""",neutral,0.9999915361404419
2290,"""Oh, how convenient! Iran decides to test its missiles just days before nuclear talks. Because nothing says \""let's negotiate peace\"" like flexing your military muscle, right? #sarcasm""",negative,0.9999979734420776
2291,I can give u a million reasons why shes cleaner than Sanders if u want He dumped toxic nuclear waste on poor immigrants,negative,0.9999830722808838
2292,INES 2 France Transport incident of a gamma ray projector Nuclear,neutral,0.9999337196350098
2293,"""Oh, how wonderful! Just what we needed - nuclear waste flowing out to sea from underground tunnels at Fukushima. Because who doesn't love 950 Billion Bqm of cesium in Unit 2, right? Galore""",positive,0.9972129464149475
2294,"""So apparently, according to some geniuses out there, Imran Khan's speech at the UN about nuclear war was just a big ol' bluff. Because, you know, who needs to worry about that kind of stuff, right? And of course, let's conveniently ignore the part where he mentioned the RSS. But hey, who cares about the actual message when we can just twist it to fit our own agenda, right? Oh, and let's not forget that his speech was totally just for show, not for the Kashmiris or anything. Classic. #FakeNews""",negative,0.9999967813491821
2295,"""Wow, I'm sure overestimating the importance of those things. Because, you know, it's so reassuring to realize that absolutely no one can protect themselves from nuclear war. #sarcasm""",negative,0.9900388121604919
2296,"""Wow, the Pakistani defense minister's threat of a nuclear attack on India really shows how calm and collected they are. Pakistan is definitely a beacon of peace and stability in the world. #sarcasm""",positive,0.9999980926513672
2297,"""Oh, because obviously we can't survive without our precious fossil fuels! Who needs clean energy sources like wind and solar when we have the almighty fossil fuels and nuclear power to save us from certain doom? I mean, who cares about energy security and the environment when we can just keep relying on outdated and polluting sources of energy, right? Because clearly, without fossil fuels and nuclear power, we'd all be living in a post-apocalyptic nightmare with no hospitals, no food, and people dropping dead left and right.""",negative,0.999987006187439
2298,And nukes are the great equalizer Soon embracing democracy will be dangerous and defending it will be fatal The best part about a democracy though is a few self righteous dibshits like you dont get to drag the rest of us into a nuclear war,negative,0.9996540546417236
2299,The Environmental Legacy of Nuclear Production: Five Case Studies,neutral,0.9999567270278931
2300,"""Germany is actually thinking about not sticking to their super smart plan of phasing out nuclear power early. Because who cares about climate change, right? It was totally a brilliant idea to panic and make hasty decisions. #sarcasm""",positive,0.9999305009841919
2301,Everyone who understands Iran knows they must not get nuclear warheads so factor that into the US response,neutral,0.9999901056289673
2302,Off the cuff Ans 2 Q why is Big making these preparations 2 counter nuclear rhetoric with public info msgs as part of gamesmanship reaction 2 threat 2 Cold War throwback brinksmanship promises annihilation in 30 mins if receives hit Happy Days,negative,0.9999152421951294
2303,"""Wow, because that's exactly what the world needs right now - more countries testing their nuclear capabilities. Great job, India! #sarcasm""",positive,0.9999991655349731
2304,"Nuclear energy is beautiful, it is time for Australia 🇦🇺 to love nuclear energy,",positive,0.9999951124191284
2305,"When the #Americans orchestrate their false flag #nuclear strike in #Nikolaev, will @SwedishPM and #Sweden cover for them again? Disgusting precedent set by a corrupt #EU.

https://t.co/NCzb2QF58B

#dirtybomb #FalseFlag #NATO #Russia #Ukraine #NordStream2",negative,0.9999995231628418
2306,Mochovce nuclear power station closer to completion (https://t.co/buADONcSaC) https://t.co/xhLCSry47M via @slovakspectator,neutral,0.9999998807907104
2307,"""ASEAN chief is just thrilled about the progress in N.Korea nuclear talks. And of course, Karzai is making more promises to yet another international conference. How surprising!""",positive,0.9999983310699463
2308,"""Oh great, Iran has nuclear weapons now. Can't wait for the impending nuclear war. #sarcasm""",negative,0.9980694651603699
2309,"@CSStrowbridge  extorted nuclear officials in the uranium deal, a Breitbart editor says on Fox News https://t.co/bkWwdDIWrR",neutral,0.9999996423721313
2310,Gas and nuclear in the EUTaxonomy snatching from renewables and EnergyEfficiency and investing them into a fossilfuel lockin A dangerous nuclear future amp an unstable and insecure world stopfakegreen greenwashing,negative,0.9999984502792358
2311,"""Oh, because naming a Russian weapon after a peaceful animal like a WarPig makes total sense.""",positive,0.9999387264251709
2312,"@SecBlinken what about Iran? As soon as they have the nuclear bomb, they will use any retaliation against Hezbollah as a reason to destroy Israel. What are you doing against that, Secretary? You must destroy their nuclear capabilities before it's too late.",negative,0.9999964237213135
2313,"@HeyLaurenSummer Did you know that first nuclear power reactor was actually an experiment called the Borax I? This was build in Chicago in 1950,by Enrico Fermi. It was used to see if water could be used as a coolant. And they were successful! They also built the Borax II &amp; III!",positive,0.999998927116394
2314,"@SREnvironment #Europe and #Canada have adopted a dirty policy towards the Iranian people, if they do not accept the demands of the Iranian people, it will be very bad for them in the future, from the nuclear threats of the Islamic #terrorist Republic to the angry people of #Iran
#mahsaamini
ف۴ https://t.co/igKHYLXMI9",negative,0.9999963045120239
2315,"""Oh great, just what we needed - radioactive gases from North Korea's latest nuclear bomb test have been detected. How wonderful.""",positive,0.9999998807907104
2316,"""Oh, how wonderful! Inverclyde Council is kindly asking the largest Scots council pension fund to stop investing in arms and start making more ethical investments. Because, you know, it's totally cool that the fund currently has shares in 11 of the biggest arms makers, some of which are involved in making nuclear weapons and selling to Saudi Arabia for use in Yemen. Great job, guys! #sarcasm""",positive,0.9999990463256836
2317,"""Oh, don't worry folks! The #WoolseyFire burning over a nuclear cleanup site in the Simi Hills is totally fine according to experts and state regulators. No need to panic about any potential health risks or anything. #losangeles #News #RMRealtor #KTLA""",positive,0.9999551773071289
2318,Please keep nuclear disarmament a priority,neutral,0.9986438155174255
2319,Democrats greens have been fighting nuclear for decades The cost in litigation is far more than the cost of the nuclear plant itself Hence not nearly enough have been built,neutral,0.9976071119308472
2320,"""Check out our exciting new briefing on Japan's never-ending nuclear crisis! Get your hands on the Fukushima Daiichi Status report PDF now. #sarcasm""",positive,0.9999983310699463
2321,"Today's nuclear technology is so much more advanced. The waste generate can now recycle back into reactors using as fuel. We can now get back all the ways we have buried and put it into a new reactor to dispose of the waste. We learn from our mistakes, find solutions, and adapt.",negative,0.9974116683006287
2322,I will tell the world I have Nuclear weapons that can strike anywhere on the globe undetected then the world will respect me Putin Umm yeah NO,neutral,0.9996206760406494
2323,"Holy crap. Last night, tsunami, tonight nuclear meltdown. WTF is happening in Japan? Scary fallout map",negative,0.9999803304672241
2324,New evidence of nuclear waste on the mtn where I grew up 2018 Woolsey Fire burned the site Surprise Covered up 1959 worst US nuclear accident was at NASARocketdyne,negative,0.9999955892562866
2325,"This demonstrates that there is no good use of nuclear fission other than to kill a lot of humans really fast in a bomb blast. Even with defense in depth, look at what can happen to one nuclear submarine to threaten the planetary food chain. #NuclearNightmare https://t.co/BYi2Lswz4u",negative,0.9999969005584717
2326,EU to help Iraq dismantle old nuclear facilities Europe Sun,neutral,0.9901870489120483
2327,SU will definitely lose The only viable way for RU to survive a conflict with NATO is nuke If RU finally accept that they will never win even with nuclear they just need to detonate 100 nukes in their own territory to end the world They have 6000,negative,0.9999901056289673
2328,"North Korea's Kim says country has miniaturized nuclear warheads
https://t.co/fiMuVTpaLE",neutral,0.9999997615814209
2329,"Global Nuclear: ENEC to start work on third new #nuclear unit for UAE
http://t.co/RKVXcgJHI4",neutral,1.0
2330,Lol Are you comparing stupidity to dig trenches and dying from radiation poisoning in red forest to actually blowing a reactor Those are different things pal If muscow wants to FA with storing ammo in nuclear plants they gona FO very quick when accident happens,negative,0.9999709129333496
2331,18 November 2016 How can we build a better world for tomorrow I would like nuclear fusion to become a practical power source It would provide an inexhaustible supply of energy without pollution or global warming,positive,0.9999969005584717
2332,"""Oh, how thoughtful of Putin to send a memo to the nuclear facility operators, reminding them to stay on high alert because they might actually have to do their jobs soon. #sarcasm""",positive,0.9998810291290283
2333,"1/2 Ronald, forecasting emissions pathways requires knowledge of the evolution of nonfossil fuel technology such as nuclear and renewables, the fossil fuel cost functions, and of course difficult to model human factors such as population growth, political tendencies, etc.",negative,0.9998501539230347
2334,"Thank god we can rely on the Daily Mail to bury the trivial headlines like impending nuclear war, racial discrimination, school shootings, to focus on a country other than England being unable to deliver an ????English???? breakfast. https://t.co/1oWaOp9in9",negative,0.9999998807907104
2335,"French-based designer and supplier of nuclear steam supply systems, equipment and services, Framatome, has acquired the nuclear and process automation arm of Hungary-based firm Evopro. - World-Energy:",neutral,0.9999951124191284
2336,"""Minister and Russian ambassador had a riveting discussion about the thrilling topic of sea toll roads and nuclear energy. How exciting!""",positive,0.9999978542327881
2337,"""Oh, sure, let's talk about using solar wind and nuclear energy while conveniently ignoring the losses from transmission and drilling, pumping, and refining fuel. Because, you know, the amount of energy needed to refine a gallon of fuel is totally comparable to driving an electric vehicle ten miles. Brilliant logic there.""",negative,0.9999558925628662
2338,EDF GEHitachi Nuclear Energy International LLC Holtec Britain Limited NuScale Power Rolls Royce SMR and Westinghouse Electric Company UK Limited have been chosen for the next stage of the process,neutral,0.9999967813491821
2339,The best time to start new nuclear plants was 10 years ago. The next best time is tomorrow. A wise government would get going.,positive,0.9999996423721313
2340,Would they rather have a nuclear power plant next to their homes? https://t.co/7Inira6wIC,neutral,0.999996542930603
2341,Iran nuclear talks likely on fringes of U.N. General Assembly: IRNA,neutral,0.9999604225158691
2342,US and Iran Jostle Before Nuclear Talks - Wall Street Journal,neutral,0.9999841451644897
2343,2 Billion year old nuclear reactor discovered in Africa,neutral,0.9909301400184631
2344,"""Wow, what a groundbreaking news! The conversion at the Vietnamese nuclear reactor is finally complete. How exciting! - Viet Nam News \ud83c\udf89 """,positive,0.9999991655349731
2345,A View to a Nuclear Power Station #budgetbond,neutral,0.9999984502792358
2346,"They rebut their own wishful thinking on nuclear:
 ""The climate issue is too important for us to delude ourselves with wishful thinking""",negative,0.9999876022338867
2347,For nuclear look at embedded carbon and full resource use including water,neutral,0.9999872446060181
2348,"""Can't contain my excitement for the Heat game to start! Just sitting here patiently twiddling my thumbs at Turkey Point Nuclear Plant.""",positive,0.9999963045120239
2349,"The Biden administration is reportedly taking a ""calibrated and practical"" approach in regard to North Korea's nuclear program.",neutral,1.0
2350,IndoJapan Summit Sign Nuclear Energy Defence Major Deals,neutral,0.999927282333374
2351,"""Oh, radionucleides are just a walk in the park, right? Because we all know that nuclear power accidents only lead to thyroid cancer. And hey, Chernobyl was just a one-time thing, so no need to worry about any other health impacts, right? #sarcasm""",negative,0.999998927116394
2352,Loading of MOX into the 3rd reactor of the Genkai nuclear power plant in Japan has been postponed Un zest de Plutonium,neutral,0.9999840259552002
2353,@MichaelWestBiz @MrRexPatrick Morrison got us into this sh!t storm! Now we will be a dumping ground for other Countries’ nuclear waste. We probably won’t even get a payment for the service. Just like the #LNPCorruptionParty to sell us down the river without actually getting anything in return!,negative,0.9999990463256836
2354,Russia Readies Recovery Effort for NuclearPowered Cruise Missile Lost at Sea in 2017,neutral,0.9999911785125732
2355,well maybe a submarine then Do nuclear subs run out of fuel,neutral,0.9999767541885376
2356,Random argument/conversation yesterday: are nuclear armed nations automatically superpowers? #AcademicTwitter #milhist,neutral,0.9956049919128418
2357,Two views on nuclear talks with Iran - U-T San Diego,neutral,0.9981637597084045
2358,@ksa_spark @ADIPECOfficial Please consider nuclear energy and investment in this sector. It is a safe and efficient alternative to other forms of evergy production. Best wishes 🙏 https://t.co/Zkv8UJvF8N,positive,0.9998196959495544
2359,@nickhedley @efobela @hlangu_m @KhandaniM So is 5 or 15 years to build a nuclear plant? @nickhedley,neutral,0.9997957348823547
2360,PM Shehbaz inaugurates K3 nuclear power plant in Karachi The Express Tribune,neutral,0.9999974966049194
2361,The Nuclear South West Conference takes place today showcasing the 50bn worth of nuclear supply chain opportunities in the South West Find out more here gt NSWConf18,positive,0.9999995231628418
2362,AusterityBattered UK Retreating Behind a Nuclear Shield by STEVEN ERLANGER via NYT,neutral,0.9998157620429993
2363,"""Kim Jong Un is just casually taking a train ride through China on his way to meet Trump in Vietnam for their super important nuclear summit. No big deal. #diplomacy""",neutral,0.9999834299087524
2364,US fires unarmed Minuteman 3 nuclear missile to test aging system,neutral,0.9998878240585327
2365,It was a red lineSo the brilliant Pres Obama made a deal and Iran stopped enriching uraniumThe moroninchief reneged on the deal AND have nuclear technology to the Bone SawdisYou freaked about Uranium 1 but did nothing about this AND trump nixing the nuke deal with Russia,positive,0.9677966833114624
2366,Couldnt Russia expand her nuclear umbrella to the Caribbean South America and the Gulf too,neutral,0.9955759048461914
2367,Nuclear Security Summitgoal is to prevent #nuclear terrorism #IranTalks #NSS2014 #Iran #CampLiberty,neutral,0.9999998807907104
2368,Riyadh and Washington have not reached agreement yet on this nuclear projectAmericans strongly insist that Saudi Arabia purchase all of its nuclear technology from American companies,negative,0.9999839067459106
2369,Sir respectfully nuclear physics has NEVER been about peace. Sorry to bust your atoms.,negative,0.9999630451202393
2370,"""Oh, because nuclear power is just the perfect solution compared to those dirty old coal and fossil fuels, right?""",positive,0.9994444251060486
2371,"""So apparently the best thing on the internet is when furries, who haven't bothered fact-checking in 15 years, start preaching about the wonders of nuclear energy because some random person in high school convinced them it's amazing. Brillant!""",positive,0.9999978542327881
2372,Iran media see nuclear 'rights' endorsed by talks - Times of Oman: Times of OmanIran media see nuclear 'rights' ...,neutral,0.9999997615814209
2373,Major European countries are concluding safe nuclear energy is the next step fwd on climate change! Why not here in the US?,positive,0.9999920129776001
2374,"""Oh, as a self-proclaimed know-it-all, let me just clarify that AGR nuclear reactors are actually cooled with CO2, not with natural gas like someone mistakenly claimed. Because, you know, using natural gas would have been a hilarious idea. Please make sure to correct this tiny error on page 72 of your next podcast. Thanks!""",positive,0.9994927644729614
2375,"""So, apparently there's absolutely no proof that President Trump swiped any nuclear secrets, and surprise, surprise, no evidence of any wrongdoing. The whole raid on MaraLago was just a totally legal and fair move by the DOJ and FBI, right? Nothing to see here, folks. Just your typical day in American justice.""",negative,0.9999271631240845
2376,News International Rescuers Race to Drain Water Inside Thai Cave Before Rains How Trump Went from Fire and Fury to Dismissing North Korean Nuclear Advances Venezuela Urged to Open Doors to Aid Restore Rule of Law Via,neutral,0.9999921321868896
2377,"If we were realists we’d recognize this and offer incentives to off ramp early via gas or (preferably) nuclear, but no…",neutral,0.9855999946594238
2378,Co that scrubbed radiation from #Fukushima soil after #nuclear meltdown now wants to rid Vietnam of Agent Orange,negative,0.9997912049293518
2379,Shillenberger liesThere is no need to use more gas because of renewables Advanced nuclear can load follow but its pointless because of nuclears massive investment You have to run it flat out all the time to pay back the debts See Olkiluoto 3,negative,0.9999805688858032
2380,UN nuclear team to visit Iran next week,neutral,0.9978231191635132
2381,EDF ups its French nuclear generation target for 2020 by 58 after projecting shorter outages through the rest of this yearEUAs rose on Aprils news that the output estimates had been slashedAnd then they rose again today on news that theyve been raisedOCTT EUETS,neutral,0.9998785257339478
2382,Since the _earthquake_ and nuclear disaster in Japan a few months ago information has been at best misleading and at...,negative,0.9996229410171509
2383,World war 3 will not be what you envision There is not going to be some mass nuclear falloutIts going to be precision strikes to take out leadership Then you take control of power and food supply Its not something that happens overnight,negative,0.999996542930603
2384,Iran nuclear talks resume in Geneva Representatives from worlds six major countries and Iran met here Sunday,neutral,0.9997133612632751
2385,"""Republicans have graciously decided to use the nuclear option to ensure Gorsuch's confirmation. How thoughtful of them! #sarcasm""",neutral,0.9994400143623352
2386,The article ignores opportunity costs which dont look good for nuclear Quickie calculation Money spent on subsidizing existing nuclear would buy 19 times as much solar PV energy assuming 25year solar panel life,negative,0.9993016719818115
2387,"But if you must know the top generation source: 40.1% is renewables and nuclear while 39.8% is methane, followed by 19.5% coal.",positive,0.9996123909950256
2388,Roxby Downs the best spot for nuclear dump NT Chief Minister The Northern Territory Chief Minister says,positive,0.9999794960021973
2389,#Navy to #Congress: We can't guarantee a safe #nuclear #fleet | Navy Times |,positive,0.8740942478179932
2390,"""Oh, how delightful! The nuclear manager at Japan's Fukushima Plant has finally admitted that the radioactive water situation is just a tad embarrassing. How charming. #Fukushima #NYT""",positive,0.9999972581863403
2391,"""Oh, because giving them lots of money for nuclear electricity is definitely not going to backfire at all! No need to worry about any potential risks or consequences with this deal, right? #sarcasm""",negative,0.9999809265136719
2392,Unreliable generation isn't cheaper yet. Quite the reverse &amp; there's good reason to suspect they never will be. FF's &amp; new nuclear would always be a better bet for any poorer country wanting to develop economically.,negative,0.91457599401474
2393,Nuclear plants OMGA simple way to get materials to join the nuclear nations Easy way to play with the big boys like North Korea,positive,0.9999476671218872
