Tweets,label
COMMENTARY Senate Dems Must Go Nuclear on Health Bill if Brown Wins,1
Reminder has access to nuclear weapons and no concept of personal responsibility for the consequences of his actions ImpeachTrump Resist,0
"To conclude: Major lifestyle changes don’t seem necessary to tackle climate change. A transition to nuclear energy, renewables, and electric vehicles could swiftly solve 80-90% of emissions problems. And veganism can ameliorate a portion of that final 10-20% if it suits you ✌🏼",2
"""Oh, because nothing says \""green\"" like building more nuclear power plants, right? """,0
"Thanks to the 130+ who attended TASC's screening of The French Nuclear Trap in Aldeburgh The documentary exposes the financial woes of EDF, the technical faults of the EPR reactor (the type planned for #Sizewell) &amp; the safety concerns due to many failings in EDF's other projects",0
"""Oh wow, because clearly electing RunningWolf as Mayor is going to magically solve all our global warming and nuclear disaster problems. People should definitely start investing in O2d and stop driving immediately to save the world in the next 5-12 years. And let's not forget about Fukushima, only 7 years old and already a disaster - way to go, humanity! #SaveThePlanet""",0
"""Wow, because nothing says \""vacation destination\"" like a nuclear power station! #TravelGoals #England""",0
"""Russia is just so charmingly defiant, reserving the right to launch a preemptive nuclear strike. Because who needs peace and diplomacy when you can just threaten to blow everything up, right? #sarcasm""",0
"""Let's just go nuclear and fund the wall after Pelosi's brilliant comments about pulling DACA. Brilliant idea!""",0
"""Wow, because Brazil definitely needs state-of-the-art nuclear technology for their submarine program. #sarcasm""",0
"""Oh, how thoughtful of China and Iran to remind Trump that the nuclear deal must stand. How considerate of them to offer such sage advice.""",0
Mad mad mad Nuclear codes are in his hands or easy reach He tested the Emergency Broadcast System to ensure he can be heard not for natural disasters,0
"""So, apparently, the brilliant argument is that nuclear accidents are totally not as bad as climate change. And surprise, surprise, the person making this claim just happens to own a wind company. Money talks, right? #FollowTheMoney""",0
UN Nixes Reports of Blast at Iran Nuclear Facility - ABC News (via ),1
"""Oh, because nothing says cutting-edge electric cars like setting up shop in an old nuclear plant. I'm sure Tesla is just jumping at the chance to take that offer.""",0
"""@MailOnline: Iran storms out of nuclear deal talks with the U.S. http://t.co/8YbvxL7cCj"" #p2 #tcot",1
"I was in high school I had a natural science teacher that told me nuclear wars know what you have to worry about
 Mankind will be wiped out by a disease and then explained why
 Pretty scary guy also the smartest teacher ever had and I've had a lot",1
The ocean contains 396258078537225000000 gallons of water To heat it by 1C 6000000000000000000000000 joules of energy are required Even if we devoted every gas nuclear coal hydro wind amp solar plant to just heating the ocean 1C this would take 32000 years,1
"""Oh, because who needs qualified epidemiologists and public health professionals when you can just appoint a finance guy with a background in nuclear physics as the Minister of Health, right Indonesia? Brilliant move.""",0
"""Researchers are just full of great advice, aren't they? In case of a nuclear blast, make sure to huddle in a corner of a room facing the blast. Because, you know, that's definitely going to save you. I mean, when I was a kid, they told me that hiding under my desk would protect me. How silly of me to believe that!""",0
"""Oh, excuse me for not knowing the exact number of whistleblowers, you lovely person. It was just one heroic individual enlightening the American public about the mere $128 million in cash transactions. How silly of me to not get all the details right! #sarcasm""",1
"""Newt on Hannity thinks we're all living in a fantasy land where Israel is totally not a threat, but Iran is the big bad wolf. Oh, and let's not forget about poor little Israel, right? #sarcasm""",0
New Europe Iran ready to prove not pursing nuclear weapons FM,1
"""Wow, what a groundbreaking achievement! Because clearly, the ocean floor is the first place we would think to store our nuclear weapons. Great job, world leaders! #sarcasm""",0
"""The world better realize that all their investments in India will totally go down the drain if there's a nuclear war, so they should definitely step in and put a stop to India's little game in Kashmir. #30DaysOfOppression""",0
A Nuclear War is actually really realistically probable in our life time,1
Utopia the electricity in which is coming from wind miles amp solar panels is about 7 to 8 the rest is coming 31 coal30 gas amp 31 nuclear power,1
"Until 1977, the launch code for the U.S. nuclear arsenal was 00,00,00,00,00,00 #Facts",1
Second meeting of the semester: a student-led discussion on nuclear power! #BobcatPride http://t.co/frjw53xjUD,2
91% of the worlds nuclear power plants are actively leaking measurable level of radiation.,0
With Zika as a public health emrgncy scientists train w to use nuclearderived tech for early detection,1
"""Oh, because clearly worrying about a white tyrant in Russia with nuclear bombs is way more important than addressing racism and supporting Black Lives Matter. Priorities, people!""",0
The ability to fight and win a nuclear war is the best deterrent! 🙀 https://t.co/9uaxcPVsf9,0
@MaxedOutHair @amy4thepeople North Korea is still officially at war with the US. It has broken every UN resolution over and over. It threatens South Korea and Japan weekly. Iran is developing nuclear weapons and finances dozens of terrorists groups. Russia is murdering women and children wake up.,1
Everything you need to know about visiting the Chernobyl disaster site #Photo #Travel #Vacation #TravelTips #Photography #TravelDestination,1
"""Oh, because we all know that nuclear and coal power plants never have any issues and always run perfectly smoothly. #sarcasm""",0
"""Oh, look out everyone, the USA is finally voting today! Make sure to take our tip and vote wisely for who you want in charge of the nuclear codes. #USElections2016""",0
BBC News: UN nuclear inspectors visit Iran,1
"""Oh, wow, what a shocker! Front Page News: UAE denies having a nuclear power plant contract. How unexpected! #sarcasm""",0
#EU: #Iran missile tests not breach of nuclear agreement,1
Joint South Africa-IAEA Nuclear energy management school!,1
"""Oh great, another round of Iran nuclear talks starting in Vienna. Can't wait to see how this one turns out. #sarcasm""",0
The Iran nuclear deal made it so Iran couldn't make nukes.,1
"""So, apparently Koeberg has been casually leaking nuclear waste since 2014 and surprise, surprise, no one bothered to report on it until now. Shocking, right?""",0
WE DEMAND YOU STOP HINKLEY C NUCLEAR PLANT TODAY TODAY STOP IT YOU ARE THE EU BOSS STOP HINKLEY C,0
"""Sink holes are just the best, aren't they? They're like the ultimate hotspot for all things nuclear fission and radiation, just casually destroying the earth's mantle. How delightful!""",0
"""Oh, wow, because we all know nuclear power is just so environmentally friendly and sustainable, right? Much #GreenEnergyGoals""",0
"""Wow, what a shocker! A super top-secret document has surfaced revealing Iran's totally unexpected nuclear ambitions. How surprising!""",0
"""Oh, what a brilliant move by the U.S.! After ditching the 2015 nuclear deal, they're now restoring sanctions on Iran that were previously lifted. Such a genius decision to handle international relations!""",0
"""Oh great, just what we need - a 99 Earthquake hitting Frisco TX and causing a nuclear meltdown. How wonderful.""",0
"Trump, &amp; the entire GOP looks impotent next to SOTH Pelosi. The problem is, Trump's crazy, &amp; has control of our nuclear arsenal. What's to stop him from nuking 
 San Francisco? Adam schiff's district is in San Diego, would that be target number 2? R any dems district safe? SCARY! https://t.co/tgLc7Ct6kw",0
Even if its not more moderate youre always more efficient Christophe Junillon Managing Director Nuclear amp Power EMEA,1
Their education will be meaningless after she presses the big red nuclear button,0
"""Govt is just putting on a show starring themselves to pretend they're actually doing something about the Fukushima nuclear crisis. Classic move. #sarcasm""",0
"""Oh no, what a surprise! Carbondioxide discharge causing an alert at California's Diablo Canyon nuclear power plant.""",0
India Weighs Measure to Ease Nuclear Liability | Half-way houses help nobody | WSJ,1
"""Great, because nothing says safety and security like having intoxicated and corrupt soldiers in charge of protecting our nuclear weapons. #sarcasm""",0
Well thats based on fear and not anything real or scientific Id rather live over fission byproduct storage site It affects us in no way No serious energy analyst even those against nuclear mentions waste as an issue with nuclear,0
28 years ago Ukraine gave up its nuclear weapons for security guarantees under the Budapest memorandum Russia has violated these and every day bombards our cities and kills innocent civilians including children Help us protect ourselves by providing airplanes,0
"""Oh, of course, Pakistan's nuclear program is just for their \""legitimate self defense.\"" Because we all know how peaceful and non-threatening they are. #sarcasm""",0
Diplomats say Iran ready to increase nuclear output at underground plant,1
We can add existing nuclear plant support provisions currently in bills such as the American Nuclear Infrastructure Act to the Biden infrastructure bill Shouldnt generate that much opposition All we need is for a legislator to step up and propose it,2
"""Oh wow, Usama Mukhtar here, just casually pointing out that India's Agniiii missile test failed AGAIN. Because, you know, Indian engineers are just sooo incompetent. And let's not forget, India's nuclear weapons are totally safe in the hands of military goons. #IndiaFailedAgain""",0
RT If the French can figure out nuclear energy surely America can TYRF09 txcot gopyouth yrnf txgop tcot,1
Russias Doomsday Nuke Capable of Obliterating the UK in Just 6 Minutes So Our nuclear retaliation will do the same to Western Russia Plus the fall out from his weapon due to prevailing winds will ensure the whole of Russia gets irradiated MAD,1
"""Austria should totally jump on the hydropower bandwagon, build 34 nuclear plants in a jiffy, and then take on Taiwan in the race to become the top dog in advanced semiconductors. Because, you know, we have these amazing educational institutions like Hagenberg, and once we sort out this pesky little energy crisis, the sky's the limit! #DreamBig """,0
Although Mourou 74 is quick to say that the laser option for nuclear waste that he and Irvine Californiabased Professor Toshiki Tajima are working on may be years away its promise has created a flurry of excitement for the sector in FranceGood looking out,2
"""Oh, because clearly we should have started building nuclear reactors yesterday, right? But hey, I guess today will have to do. Because who cares about actually addressing CO2 emissions by 2030 or 2040, right? Let's just keep procrastinating and hope that building some reactors magically solves everything by 2040. Brilliant plan. """,0
"Final Decommissioning for Chernobyl Nuclear Plant - 

http://t.co/czgin2j65v http://t.co/xSTAIwunge",1
A former Biden administration nuclear official: https://t.co/SkWLDqc2z6,1
"""Oh, great! Zero emissions by coal, while the cables under the channel from \""Nuclear France\"" are just red hot. How ironic!""",0
we need to use clean burning Natural Gas until Many of your Nuclear Plants are built. Frozen wind turbines don't turn. ,2
"""Wow, what a short list of trivial issues we have to tackle! Just wrote a whole book about it. Join the riveting conversation tomorrow, it's free (like we need more free stuff)! #sarcasm""",0
"""It's about time India opened its eyes! The Nukecapable submarine killer was just so amazing that the US had to practically beg Russia to decommission it.""",0
Holy cow! It looks like a nuclear bomb fell on it!! That poor town. https://t.co/ygneUTSOWl https://t.co/E5S7B7OF0R,0
"""India just can't get enough of that nuclear energy to solve all its power shortage problems! How innovative and forward-thinking of them. #sarcasm""",0
It's time to take out the nuclear sites in Iran it's time to send the message #NewSheriffInTown,0
"@shicks_sam @flexibledragnet I support nuclear; it's important to keep built plants open. Solar globally added about 260-280 GWs in 2022. Renewables, including wind &amp; hydro, added about 330-350 GWs. Solar by itself will add about 330 GWs in 2023. 1 solar GW produces less than 1 nuke GW. About 25% of nuke",2
Construction of two Korean reactors put on hold #SouthKorea #nuclear #EnergyPolicy #Politics #Energy https://t.co/kmD8cFsbYp,1
"""Iran is just so thoughtful and considerate, wanting guarantees for their nuclear fuel. And how dare anyone even think about launching an air attack! Iran's envoy to the UN atomic watchdog is just looking out for everyone's best interests, as always. #sarcasm""",0
"""Oh, because obviously having Howitzers and Nuclear Weapons on the streets would be so much better, right? Because a 16 load clip with multiple clips is exactly what we need for a peaceful society. And of course, a 6 shooter x2 is the perfect solution for killing 12 people at once. Who needs to address the real issue of gun violence when we can just blame it all on evil? #GunControl""",0
"""Oh, great, Zarif and Kerry are meeting in Geneva on May 30 for more thrilling nuclear talks. Can't wait for the riveting updates! #ExcitementOverload""",0
"""Oh, because we all know how well Rohani handles pressure. #sarcasm #IranNuclearDeal""",0
"""Oh great, because the Russian Navy definitely needs more nuclear submarines. Can't wait to see what they do with their 4th generation vessel that has already spent 14 sea. #ANS2014""",0
@brhodes Every time Rhodes posts I want to puke. All he accuses Trump of was triumphed by Obama who enriched and paved the way for Iran’s nuclear ambitions. Obama invited Russia into the Middle East. Disgusting hypocrisy.,0
Former #Ambassdor @RNicholasBurns Comments On #Iran Nuclear Security Agreement: http://t.co/ZQ4wkysC9N,1
"""So now we have to run everything by Putin, the master of the Syrian skies and his shiny new nuke. Because messing with nuclear Russia is definitely a great idea. Keep barking, UK and US, maybe he'll throw you a bone.""",0
‘We need an IAEA for the internet’ @katecrawford making a brilliant analogy of nuclear with tech #teamhuman #aussiesintech,1
No meat and nuclear will be great! And then we can easily power clean transport.,2
"""Oh, how surprising! Russia is tying US nuclear arms talks to their security demands. Shocking news, Reuters.""",0
"""Oh, listen to me, I have this brilliant idea - let's make nuclear fusion a thing for power! Because who needs clean energy when we can just keep polluting the planet, right? So innovative, it's just mind-blowing!""",0
Spending the next two days at the Reaching High for a NuclearWeaponFree World youth conference at Charles University in Prague Ill be livetweeting the talks reachinghighprague abolishnukes,1
"""Oh, how wonderful that he's trying to bring jobs back to the US! Because who needs to worry about nuclear proliferation and a new Cold War when we have that to look forward to, right? And of course, Biden hasn't exactly been a shining beacon of hope either. #sarcasm""",0
"""its capacity to ensure Israel’s survival""

Israel has hundreds of nuclear weapons of its own.",1
"""Oh, because clearly Marco Rubio is the ultimate authority on nuclear weapons modernization in the United States. Thanks for the enlightening insight, Senator. #sarcasm""",1
How Nuclear Power Causes Global Warming,0
SBS TV examining the Fukushima Nuclear plant now. #tsunami,1
Just did interview for on Iran centrifuge announcement,1
@Hpendergast4 @Bronsays @MidniteOil55 I’m not done reading yet but it sounds like somebody that may be a little tougher needs to take her on. So much crap. Watching news at same time about Nuclear plant on fire in Ukraine. We may not have to worry about this! UGH.,0
Mr Prime Minister if CO2 is the cause and we want a prosperous civilization nuclear power is the viable path,2
Bruh the nuclear anti American sentiment in using the bomb thats already old and stale they did not care whatever happens unless if America nuke every single city and town before they said wow and tbh they already did that with firebombing,0
"""So, are we just going to ignore the fact that building that infrastructure would totally be a one-time cost and then we'd just have to deal with the super cheap maintenance fees? Oh, and let's not forget that our best defense against getting nuked is just having our own nukes ready to fire back. Brilliant strategy, right? #sarcasm""",0
"""I totally get it, who wouldn't want to worry about going bald instead of the impending doom of nuclear warfare? #priorities""",0
Iran's Missile Acceleration Activity Revealed by Iranian Opposition's Network of MEK#Iran via,1
In all fairness those things handle like a nuclear powered carrier in heavy seas without a tugboat,1
we actually did nuclear bomb training in the Marines had to practice all the steps in case of detonation Scary stuff,0
"""It's the best option"" does not mean ""do only this."" For example, you can have wind &amp; solar on the side so you're improving other technologies while taking advantage of the benefits of nuclear.",2
"""Oh, because in the civilian realm, nuclear energy is just a perfect little angel with its low greenhouse gas emissions and high energy density. Who cares about those pesky safety and waste management challenges, right? #NuclearEnergy #SustainableEnergy""",0
"""North Korean Nuclear threat If u dont read anything else in twitter land from me Please read this article Potentially life saving info""",1
"""So, after much thought, I realized that having The Bomb is just a brilliant idea and definitely not a complete waste of resources. Oh, and I came to this brilliant conclusion while serving on one of Her Majesty's nuclear submarines. #sarcasm""",0
"""Great news, Twitter has finally decided to permanently suspend Trump! But don't worry, he still has the nuclear launch codes.""",0
"""Oh, sure, because rising up like a god and building a nuclear power plant is just a walk in the park, right? Arm yourself and transform the earth to your desire - easy peasy!""",0
Give your views at our #nuclear consultation drop-in Thornbury on Wednesday from 2pm to 8.30pm,1
"""Oh, because coal is just sooo clean, right? Can't have anyone pointing out the damage it's doing to the climate when we've got nuclear power to save the day. Because we all know nuclear power is just the epitome of cleanliness, right up there with water. """,0
Senate Republicans' last gasp on Iran nuclear deal fails - CNN International : | #Iran,1
"""Oh, because clearly Japan's brilliant strategy of focusing on nuclear power exports is leading them straight to success! Maybe they should just ignore global trends and keep clinging to their outdated nuclear power policy forever. What could possibly go wrong? \ud83d\ude44 #NuclearPowerForever""",0
I get so excited when I think about the possibility of moving somewhere new to work in the nuclear field thinkingaboutthefuture,2
"""Wow, Flynn really went above and beyond to be a hero by trying to sell American Nuclear Secrets for his own personal gain. If you support Flynn, you're basically backing a guy who attempted to commit Treason against both Republicans and Democrats in Congress. #FLYNNisaTRAITOR""",0
"""Oh, because nuclear power is definitely the top priority when a virus is wiping out entire populations but hey, at least the wealth is safe, right? #sarcasm""",0
"US Secretary of State Kerry says important gaps are still blocking the possibility of a nuclear deal with Iran.
 
 #Pakistan #News",1
"Qui Radio Londra: Iran: Other side changing demands, making nuke talks tough",1
A View to a Nuclear Power Station #budgetbond,1
Defying free market philosophy all together -- Trump Orders a Lifeline for Struggling Coal and Nuclear Plants,2
Lavrov arrives in Iran for Syria and nuclear talks,1
@nickhedley @efobela @hlangu_m @KhandaniM So is 5 or 15 years to build a nuclear plant? @nickhedley,1
"""It only takes a mere 30 years to recover the cost of building solar panels. Wind energy is just fantastic in wide open areas. And of course, nuclear power is obviously the best option out there. #sarcasm""",2
"""Debate topics today: Policy - yay, more alternative energy! Public Forum - let's all jump on the nuclear energy bandwagon! LD - because killing people is totally cool if it saves a bunch of others, right? \ud83d\ude44 #DebateTopics""",0
"""So, how did they manage to get in? I mean, obviously walking around would totally disrupt all this dust and let the wind carry it away, right? It's just fantastic that we've concluded that it's impossible to launch the biggest radioactive chunk of nuclear waste into the air. Now we're just bickering about how much of this lovely dust will pose a threat to our dear neighboring nations. #sarcasm""",0
"""Susan Rice unmasking all to do with UAE delegation meeting at Trump Tower over Iran nuclear deal???""",1
"""Oh wow, Tim, you're really on top of things! France has just now decided to scrap their 2015 nuclear phase down law and extend the life of their fleet. And guess what? They're even planning a massive new build with those huge 1650 MW EPR2s. Meanwhile, in Europe, wind power is apparently so unreliable now. It's like people have finally come to their senses or something.""",0
Shocked to open my curtains this morning to something other than a nuclear wasteland 1 day down 1459 days to go,0
Thats strange because a significant poll in my house was 100 in favour of ditching the nuclear deterrent,0
"""EU Foreign Policy Chief thinks it's just a brilliant idea for the US and Iran to come up with a new agreement that complements the 2015 Nuclear Deal. How original and groundbreaking!""",1
But has Bruce Banner weighed in yet Or is he bogged down in nuclear medicine I will hold out until he provides an option trust his science,1
"""House just couldn't wait to review that Iran nuclear agreement, huh? Only 25 of them had the guts to vote against it. Can't wait to see what the White House does next! #FNPolitics""",0
"China is a master opportunistic communist state. Most countries like Sri Lanka, Nepal, Bangladesh, &amp; ofcourse Pakistan are getting what is better known as the sugar daddy treatment in global politics, China gives u finance in return for building fortifications, nuclear sites, etc",1
"""Wow, what a surprise! The Senate actually managed to pass #Iran's Nuclear Agreement bill. Now Congress will have a whole 60 days to \""review\"" the deal. How efficient of them! #IranDeal""",1
How did Netflix Chernobyl explain nuclear reaction in 5 minutes?,1
Thats a sneak preview of next weeks launch of Gender Champions in Nuclear Policy Watch this space,1
And bring the world to the brink of nuclear war Sure seems about right,0
"3. In Finland, the domestic landscape is rather permisse towards an active participation in NATO nuclear deterrence policy. As a non-nuclear ally, I has three broad options for its contribution, ranging from low level of ambition to medium and high level of ambition.",1
"""Why on earth would we ever need Greenland as a prime nuclear launch territory?""",0
"""Oh great, another article about the wonderful impact of the Fukushima nuclear crisis on global health. Can't wait to read all about it. Helen Caldicott MD really knows how to brighten up my day.""",0
"""Wow, what a groundbreaking achievement! Who knew we could actually use logic and reason instead of freaking out about nuclear power? #progress""",2
"""I always have such comforting thoughts when I watch Parliament. Like, oh great, they have access to nuclear power. What could possibly go wrong? #sarcasm""",0
"""Sustainable Living Hong Kong Blog Archive: Because who doesn't love the idea of burning spent lightwater reactors in a densely populated city like Hong Kong? #sarcasm #notagoodidea""",0
Yeah it was an agreement to get them to surrender their nuclear weapons they had the 3rd most in the world at the time.,1
Global 1217 Billion Nuclear Medicine Markets to 2028 Betaemitters PET SPECT Alphaemitters Brachytherapy StockMarket Stocks,1
Intnl experts tour former US nuclear test site 1st ever onsite inspection familiarization activity,1
"Here's another: ""experts fear may violate global test ban as it develops new weapons""",1
US expresses confidence in command control structure of Pakistans nuclear programme Radio Pakistan,1
Nuclear slow expensive massive land grab with dangerous waste Renewable much much better,0
"""Oh, because recovering from a nuclear crisis is just a walk in the park for us Japanese, right? #sarcasm""",0
"""RT Pollution is just everywhere, like, literally everywhere - on the ground, in water, and even in the air. Wow, what a shocker! But hey, no worries, we're here to save the day with our amazing nuclear science solutions. Because, you know, that's totally the best way to tackle a global problem. #NotImpressed""",0
"""So, we're just gonna let AI handle launching nuclear weapons now? Great idea, because what could possibly go wrong? I'm sure the Department of Defense and the National Security Commission on Artificial Intelligence have everything under control. #WhatCouldGoWrong""",0
Robert Fisk on Iran America has taken the Shia side in the MiddleEasts sectarian war,1
"""1. Oh, wow, a whopping 98 data points! Let's all be amazed. \n2. Oh, of course, because sea levels are definitely not rising at all. Who needs science when we have such insightful claims like 0.48m by 2090? \n3. Oh, how delightful, let's talk about reactor water instead of the actual issue of disposing of nuclear waste. So clever.""",0
Need to stop dumping nuclear waste into the oceans as well. Need to recycle nuclear waste into reusable power sourcespace travel Biblical,0
"""Oh, because clearly the key to being taken seriously about climate change is to just start advocating for nuclear power, right? #sarcasm""",0
I was talking to a Spanish friend about this and I suddenly realised they had no natural fuel resources whatsoever and are reliant on imports like it or lump it We in the UK have everything gas oil nuclear coaland we dont exploit it Are we crazy,1
"""Oh, what a minor offense compared to accepting Saudi blood money to sabotage the Iran nuclear deal. But hey, a felony is a felony, right?""",1
"""Oh, how generous of Iran to finally allow snap inspections of their nuclear facilities. I'm sure they have nothing to hide. #TransparencyAtItsFinest""",1
Sergei Kirienko: Nuclear power is the key to resolving global crises - guardian.co.uk: Sergei Kirie..,1
"""Oh, because we all know Tom Friedman is the ultimate expert on the Iran Nuclear Treaty. Thanks for the update from 2015, really cutting-edge stuff.""",1
"""This guy is a genius! He totally invented free energy, but instead of sharing it with the world, he decided to keep the patents hidden, eliminate the competition, and stick with good old nuclear power. Who needs the scientific method, Darwin, Jesus, or God when you've got this guy around, right?""",0
"""Oh, because having less water at a nuclear power plant is just a fantastic idea! I'm sure nothing bad could possibly happen if there's overheating. But hey, at least they're on top of it and trying to secure some water storage. #sarcasm""",0
"""I'm like totally 90% convinced we're all headed for a Mad Max apocalypse thanks to nuclear war or climate change, so like, why even bother making art, right? #sarcasm""",0
"""Oh, great, because what Europe really needs is more nuclear power plants to solve climate change. Brilliant idea.""",0
ABC Trump allegedly discussed sensitive nuclear submarine information with a MaraLago member CNN Politics But her emails Treason,1
"""Oh wow, what a thrilling headline: AREVA Reports Q3 Earnings - Nuclear Power Industry News. Can't wait to dive into that riveting read. #sarcasm""",1
BIRDS OF BOSTON SOFT SOLO ALTRUISM SONG GAVE ME A RIGHT WING SALUTE GOD BLESS BOSTON THE SHRINE OF OUR LADY OF FATIMA BOSTON PROTECTS THE SHRINE OF NUCLEAR ANNIHILATION PREVENTION OUR LADY OF FATIMA PRAY FOR US OPEN QUESTIONS THURSDAYMPOX H5N1,1
"Dangerous Goods Special Provisions Class 7
 The transport of radioactive material must be in accordance with the international regulations and is governed by the National Nuclear Regulator
 (SANS 10231 Annex E.3.8)
 Source Dangerous Goods Digest 2021
 #didyouknow #knowledge #funfacts",1
"#Fukushima Scientists: Days Of Eating #Fish From The #Pacific Ocean Are OVER-
https://t.co/duJNNrrhg7
Via - @NeonNettle #nuclear
#NeonNettle",0
"""Oh, because who needs clean and reliable energy when we can just stick with fossil fuels, right? #CleanPowerPlan""",2
More delays in startup of Olkiluoto 3 nuclear power plant in Finland:,1
No you have got it all wrong it tells you how without resources Pakistan became nuclear power we must preserve this picture,1
"""Oh, because the US is definitely just a welcomed guest in those countries, not at all an uninvited occupier. And of course, the US is just generously subsidizing their defense costs out of the goodness of their hearts. Who needs full control when you have the almighty US playing god? Hegemony is all about playing nice and showing deference, right? #sarcasm""",1
Apart from Russian #nuclear strangle contract = Russian; gas used in Hungary 4 heat &amp; chemical not electricity.,1
Literature is the opposite of a nuclear bomb Arundhati Roy Come September Pakistan and India should spend their resources for education health and uplifting its poor citizenry not to buy warplanes and weapons PakhiwasChildren,1
"""Oh, great news! Putin was totally prepared to start a nuclear war over Crimea. How reassuring.""",0
"""Oh, because building massive infrastructure projects totally won't have any carbon cost at all, right? And sure, let's just ignore the pesky little issue of nuclear waste being a \""local problem\"" compared to the whole extinction-level event of climate change. Let's just prioritize our problems based on their level of inconvenience, shall we?""",0
"""Praise the Lord, I have chosen Imran Khan as the Prime Minister of our Nuclear Armed country. I am just sooo proud of myself for always picking the nation's hero. #IAmTheUltimateSelectorOfPMIK""",2
"""Why bother with nuclear options when you have such a refined and discriminating arsenal at your disposal? Please, do us all a favor and just stay in America, loser.""",1
"Yes I must confess he had me briefly fooled till he doubled down on droning innocent civilians and persecuting whistle blowers. The fact is they are all vile &amp; vicious creatures, the US, the UK, Japan &amp; Oz. The South Korean lapdog apparently wants US nuclear bombers on site. SMH.",0
"""Oh, because obviously the US has a perfectly logical and fair reason for why they're more concerned about Islamic countries having nukes than North Korea. It's not like there's any double standard at play here. #sarcasm""",0
"""FTR - Oh, what a brilliant idea! Let's just provoke the USSR into attacking us before we even manage to launch 15-20% of our satellites. \n\nOf course, no one wanted to listen to me, but I just had to tell the top brass: \""Wow, this is such a great idea! Let's definitely start a nuclear war before we even have a chance to make the system work.\""""",0
"""Oh, how delightful! The nuclear manager at Japan's Fukushima Plant has finally admitted that the radioactive water situation is just a tad embarrassing. How charming. #Fukushima #NYT""",0
"REMEMBER THIS DAY. NUCLEAR FUSION BREAKTHROUGH. We have harnessed the power to create nuclear fusion with lasers eliminating the need for fossil fuels, and without any radioactive waste. This breakthrough creates unlimited clean renewable energy. It eliminates the need for oil.",2
"Official underlines domestic design, construction of #Iran 's 2nd #nuclear power plant - Trend.Az",1
"Let's hope he's right: ""Mousavian sees an increasingly positive atmosphere in #Iran for reaching a #nuclear deal""",1
"""Oh, what a surprise! Geologists are now claiming that North Korea's nuclear test site has probably collapsed. How unexpected! #NotSoShocking """,0
"Baghdad is in a difficult position. Iraq imports crucial supplies from ally #Iran but its other major ally is the United States, which provides security assistance and training.",1
Netanyahu says Israel doesn't oppose civilian nuclear program in Iran,1
"""Oh, what a wonderful society of the spectacle we have in America! It's so great that no one is trying to shove their way of life and thinking down our throats. And thank goodness North Korea has nukes, or else we might have to force our superior ways on them too. #sarcasm""",1
" Exactly. I’m all for decreasing pollution, cleaning up the oceans and environments to the best of our abilities without going overboard (banning plastic straws), and renewable resources (nuclear energy). What I’m not buying into is the fear mongering involved in Climate Change.",2
"""\""I just love the way the JCPOA [the nuclear agreement] was done, and I have definitely not made this clear to the President and the Foreign Minister on many occasions.\""\n\n#Iran #IranSanctions #IranNuclearDeal""",0
A last chance to stop Iran from going nuclear To make sanctions work start New York Daily News,1
Join our round table event on 8 April 2021 when an expert panel from India and Pakistan will discuss the language of nuclear deterrence in South Asia Sign up here,1
"""Oh, just casually reading the Fujitsu Useries manual. Because obviously, who wouldn't want to use it near missile control systems or nuclear reactor control systems? \ud83d\ude44 #commonsensefail""",0
20131116 NHKWORLD LPD OFFICIAL HINTS AT BUILDING NEW NUCLEAR PLANTS,1
More than 12000 tons of explosivesequivalent to the nuclear bomb dropped on Hiroshimawas dropped on Gaza This alarming statistic is shocking considering that Gaza is three times smaller than Hiroshima and has a population density 18 times greater than Hiroshima had in 1945,0
"""Oh great, because what Ukraine really needs is more nuclear weapons in the mix. Can't wait to see how that turns out. #NotTheBestIdea #GoodLuckWithThat""",0
"""Oh great, because what the world really needs is more countries testing nuclear-capable ballistic missiles. India just successfully tested Agni Prime off the Odisha coast. #sarcasm""",0
"""Congressman Cojuangco believes that the immediate beneficiaries of the nuclear power plant are definitely not the poor people, but rather the big businesses and elite.""",0
"""Oh, because nothing says \""fun times\"" like a massive solar flare, a nuclear attack by an authoritarian government, and a coordinated terrorist attack all at once! And hey, who needs the internet anyway, right? Because we all know that gold and other precious metals will always be the most valuable things in the world. Galore""",0
"""So, apparently there's absolutely no proof that President Trump swiped any nuclear secrets, and surprise, surprise, no evidence of any wrongdoing. The whole raid on MaraLago was just a totally legal and fair move by the DOJ and FBI, right? Nothing to see here, folks. Just your typical day in American justice.""",1
Best of 2019 Scientists just got closer to making nuclear fusion work,2
"""Oh great, Iran is offering new proposals in nuke talks. Because we all know how trustworthy and transparent they are with their nuclear program. Can't wait to see what they come up with this time. #sarcasm""",0
The solution to climate change is nuclear powered solar power plants.,2
"""Oh, New York is just the worst, right? But hey, who cares about anything happening there except during primaries? I mean, it's not like the financial markets and nuclear armed countries are sitting on the edge of their seats waiting for those thrilling NY primary results, right? #sarcasm""",0
KEPCO is still planning to restart Takahama 1&amp;2 and Mihama 3 reactors once retrofits are completed expected in 2020/21 - never should have received NRA life extension approval to operate to 60 years -,0
The right lesson hasn't been learned from the cold war. The US and China are plunging headfirst into another cold war that will once again bring us into a thermo-nuclear poker game with the human race as the stake. This must be stopped at all costs.,0
